Account_name,SenderCity,ReceiverCity,ServiceType,LeggingCost,Carrier_name
94.0,49.0,280.0,2,68.05,bascik transport
120.0,49.0,253.0,8,997.26,stl linehaul
187.0,49.0,453.0,8,196.86,stl linehaul
132.0,49.0,49.0,5,34.77,cargo plus ltd
183.0,49.0,281.0,2,35.0,freightplus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,34.77,cargo plus ltd
132.0,49.0,1.0,8,41.92,stl linehaul
134.0,49.0,363.0,8,59.48,stl linehaul
134.0,49.0,363.0,8,43.56,urgent couriers ltd
132.0,49.0,49.0,5,32.08,cargo plus ltd
71.0,49.0,280.0,2,397.15,bascik transport
132.0,49.0,310.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,85.09,cargo plus ltd
71.0,49.0,240.0,2,185.0,freightplus ltd
132.0,49.0,49.0,5,37.8,cargo plus ltd
106.0,49.0,281.0,8,104.52,freightplus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
93.0,49.0,50.0,2,72.39,mainstream nz ltd
93.0,49.0,49.0,5,16.3,cargo plus ltd
132.0,49.0,469.0,8,116.02,stl linehaul
108.0,242.0,49.0,2,525.65,metro urgent
71.0,49.0,269.0,8,246.77,stl linehaul
132.0,49.0,191.0,20,47.16,stl linehaul
187.0,49.0,453.0,8,71.15,stl linehaul
132.0,49.0,49.0,5,34.77,cargo plus ltd
93.0,49.0,164.0,8,46.5,stl linehaul
65.0,49.0,424.0,2,257.24,bascik transport
102.0,424.0,424.0,5,23.8,combined freightlines
132.0,49.0,49.0,5,46.36,cargo plus ltd
93.0,49.0,414.0,8,41.34,stl linehaul
93.0,49.0,381.0,2,120.9,bascik transport
132.0,49.0,281.0,8,31.44,stl linehaul
16.0,49.0,424.0,2,34.03,mainstream nz ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
131.0,49.0,50.0,2,51.55,mainstream nz ltd
132.0,49.0,281.0,20,1133.0,stl linehaul
147.0,49.0,445.0,8,34.61,stl linehaul
167.0,25.0,49.0,5,49.0,freightplus ltd
150.0,49.0,203.0,2,148.47,mainstream nz ltd
132.0,191.0,187.0,20,20.6,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
74.0,49.0,424.0,2,92.8,bascik transport
132.0,49.0,49.0,5,25.23,cargo plus ltd
84.0,49.0,469.0,2,100.81,mainstream nz ltd
4.0,316.0,49.0,2,163.64,mainstream nz ltd
132.0,49.0,453.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,15.0,freightplus ltd
132.0,49.0,49.0,5,88.66,cargo plus ltd
87.0,424.0,424.0,5,13.4,lk transport store rite logistics
187.0,49.0,445.0,8,47.44,stl linehaul
132.0,49.0,310.0,8,243.12,stl linehaul
132.0,49.0,49.0,5,59.46,cargo plus ltd
153.0,424.0,225.0,2,40.97,booth's transport (si) ltd
132.0,49.0,49.0,5,32.0,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
182.0,49.0,424.0,2,59.69,bascik transport
132.0,191.0,164.0,20,25.0,stl linehaul
115.0,424.0,245.0,7,72.1,t&g transport
132.0,49.0,49.0,5,43.81,cargo plus ltd
132.0,49.0,220.0,8,84.2,stl linehaul
187.0,49.0,50.0,2,64.81,mainstream nz ltd
41.0,49.0,453.0,8,51.39,stl linehaul
179.0,49.0,319.0,2,35.27,mainstream nz ltd
132.0,224.0,115.0,2,42.12,jets transport ltd
46.0,49.0,221.0,8,44.41,urgent couriers ltd
46.0,49.0,221.0,8,34.61,stl linehaul
147.0,49.0,281.0,8,44.53,stl linehaul
120.0,424.0,49.0,2,137.98,bascik transport
179.0,265.0,214.0,2,46.98,booth's transport (si) ltd
132.0,49.0,49.0,5,22.3,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
162.0,49.0,221.0,8,39.53,stl linehaul
78.0,49.0,1.0,8,830.13,stl linehaul
93.0,49.0,356.0,8,598.57,stl linehaul
132.0,49.0,58.0,8,74.6,stl linehaul
132.0,49.0,49.0,5,34.77,cargo plus ltd
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
179.0,281.0,49.0,2,38.46,mainstream nz ltd
132.0,49.0,281.0,20,1133.0,stl linehaul
132.0,49.0,151.0,8,43.18,stl linehaul
139.0,49.0,49.0,5,62.25,cargo plus ltd
132.0,49.0,453.0,8,48.57,stl linehaul
187.0,49.0,344.0,8,75.23,stl linehaul
132.0,49.0,281.0,20,1133.0,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
102.0,424.0,424.0,5,9.28,lk transport store rite logistics
104.0,49.0,153.0,7,82.11,halls refrigeration
176.0,49.0,80.0,8,114.02,stl linehaul
176.0,49.0,80.0,8,81.28,booth's transport (si) ltd
15.0,245.0,245.0,5,30.0,t&g transport
132.0,191.0,164.0,20,52.56,stl linehaul
162.0,49.0,424.0,8,604.4,stl linehaul
72.0,49.0,281.0,2,115.76,mainstream nz ltd
147.0,49.0,1.0,8,34.61,stl linehaul
132.0,49.0,49.0,5,46.94,cargo plus ltd
93.0,49.0,49.0,5,16.3,cargo plus ltd
104.0,49.0,445.0,7,102.55,halls refrigeration
18.0,49.0,424.0,2,128.54,bascik transport
162.0,49.0,424.0,8,536.04,stl linehaul
132.0,49.0,453.0,8,48.57,stl linehaul
132.0,49.0,115.0,8,48.57,stl linehaul
132.0,49.0,49.0,8,30.0,freightplus ltd
103.0,434.0,424.0,5,30.0,booth's transport (si) ltd
179.0,281.0,281.0,2,75.4,freightplus ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
162.0,49.0,221.0,8,146.23,stl linehaul
103.0,225.0,424.0,6,61.2,booth's transport (si) ltd
98.0,49.0,253.0,8,123.1,stl linehaul
162.0,49.0,424.0,8,344.84,stl linehaul
51.0,424.0,381.0,2,472.0,booth's transport (si) ltd
93.0,49.0,280.0,2,321.15,bascik transport
78.0,49.0,293.0,8,277.12,stl linehaul
132.0,49.0,153.0,8,102.17,stl linehaul
162.0,49.0,424.0,8,101.97,stl linehaul
182.0,49.0,281.0,2,25.38,mainstream nz ltd
132.0,49.0,453.0,8,48.57,stl linehaul
65.0,424.0,434.0,2,30.0,booth's transport (si) ltd
153.0,424.0,245.0,2,73.52,booth's transport (si) ltd
179.0,281.0,223.0,2,33.2,mainstream nz ltd
93.0,49.0,431.0,8,59.48,stl linehaul
126.0,424.0,49.0,2,151.33,bascik transport
102.0,424.0,424.0,5,22.68,lk transport store rite logistics
132.0,49.0,49.0,5,52.23,cargo plus ltd
132.0,49.0,191.0,20,47.16,stl linehaul
132.0,445.0,49.0,8,34.61,stl linehaul
94.0,49.0,281.0,2,34.61,stl linehaul
106.0,49.0,111.0,8,32.81,booth's transport (si) ltd
106.0,49.0,111.0,8,148.32,stl linehaul
132.0,49.0,49.0,8,34.77,cargo plus ltd
132.0,49.0,445.0,8,48.57,stl linehaul
181.0,49.0,424.0,8,260.3,stl linehaul
102.0,424.0,424.0,5,23.81,lk transport store rite logistics
132.0,49.0,49.0,5,34.77,cargo plus ltd
109.0,424.0,281.0,7,533.92,t&g transport
153.0,424.0,434.0,2,30.0,booth's transport (si) ltd
78.0,49.0,281.0,8,556.5,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,224.0,8,48.57,stl linehaul
182.0,49.0,197.0,2,900.0,freightplus ltd
120.0,424.0,86.0,2,162.0,booth's transport (si) ltd
93.0,49.0,280.0,2,50.4,stl linehaul
93.0,49.0,280.0,2,30.0,booth's transport (si) ltd
182.0,49.0,424.0,2,167.07,bascik transport
132.0,49.0,281.0,8,35.2,stl linehaul
93.0,49.0,220.0,8,29.23,mainstream nz ltd
187.0,49.0,191.0,8,87.18,stl linehaul
118.0,49.0,50.0,8,243.4,stl linehaul
93.0,49.0,453.0,8,310.49,stl linehaul
49.0,49.0,27.0,8,83.01,stl linehaul
123.0,49.0,270.0,8,80.08,stl linehaul
168.0,424.0,49.0,2,138.0,man with a van
168.0,424.0,49.0,2,303.33,bascik transport
132.0,191.0,187.0,20,20.6,stl linehaul
115.0,245.0,453.0,7,150.52,t&g transport
132.0,49.0,269.0,8,51.77,stl linehaul
132.0,49.0,453.0,8,48.57,stl linehaul
132.0,49.0,393.0,8,59.13,stl linehaul
103.0,15.0,424.0,6,36.08,booth's transport (si) ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,453.0,8,48.57,stl linehaul
106.0,49.0,190.0,8,126.0,stl linehaul
132.0,49.0,253.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
162.0,49.0,191.0,8,34.61,stl linehaul
132.0,49.0,453.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,49.0,5,24.06,cargo plus ltd
162.0,49.0,164.0,8,46.5,stl linehaul
132.0,49.0,453.0,8,64.37,stl linehaul
132.0,49.0,153.0,8,47.16,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,445.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,70.42,cargo plus ltd
132.0,49.0,453.0,8,160.3,stl linehaul
162.0,49.0,424.0,8,492.24,stl linehaul
132.0,49.0,49.0,5,19.95,cargo plus ltd
132.0,153.0,253.0,8,118.95,stl linehaul
102.0,424.0,424.0,5,23.81,lk transport store rite logistics
170.0,424.0,280.0,2,30.0,booth's transport (si) ltd
132.0,49.0,115.0,8,48.57,stl linehaul
187.0,49.0,253.0,8,75.11,stl linehaul
106.0,49.0,424.0,8,162.0,stl linehaul
94.0,424.0,454.0,2,40.34,booth's transport (si) ltd
103.0,132.0,424.0,2,36.08,booth's transport (si) ltd
102.0,424.0,86.0,2,43.73,booth's transport (si) ltd
187.0,49.0,424.0,8,144.61,stl linehaul
68.0,49.0,77.0,8,203.55,stl linehaul
115.0,245.0,424.0,7,70.0,t&g transport
132.0,49.0,431.0,8,48.57,stl linehaul
27.0,49.0,344.0,8,46.5,stl linehaul
132.0,191.0,187.0,20,90.64,stl linehaul
132.0,49.0,49.0,5,174.48,cargo plus ltd
85.0,49.0,395.0,2,50.0,mainstream nz ltd
85.0,49.0,395.0,2,54.41,mainstream nz ltd
132.0,49.0,49.0,5,19.09,cargo plus ltd
153.0,424.0,287.0,2,36.08,booth's transport (si) ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,221.0,8,461.12,stl linehaul
132.0,49.0,281.0,8,38.5,stl linehaul
153.0,424.0,49.0,2,59.68,bascik transport
167.0,25.0,115.0,2,180.19,mainstream nz ltd
106.0,49.0,224.0,8,89.07,stl linehaul
132.0,49.0,191.0,20,27.81,stl linehaul
117.0,49.0,424.0,2,208.76,bascik transport
109.0,424.0,281.0,7,696.65,t&g transport
132.0,49.0,453.0,8,48.57,stl linehaul
176.0,49.0,167.0,8,554.11,stl linehaul
132.0,49.0,187.0,8,47.16,stl linehaul
132.0,49.0,469.0,8,48.57,stl linehaul
182.0,49.0,221.0,8,34.61,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
182.0,281.0,49.0,2,218.4,freightplus ltd
123.0,49.0,52.0,8,62.2,stl linehaul
132.0,49.0,469.0,8,47.16,stl linehaul
102.0,424.0,49.0,2,90.42,bascik transport
143.0,453.0,203.0,2,112.5,jets transport ltd
132.0,49.0,220.0,8,48.57,stl linehaul
167.0,25.0,245.0,2,369.02,mainstream nz ltd
132.0,49.0,269.0,8,47.16,stl linehaul
71.0,49.0,245.0,2,942.27,bascik transport
64.0,49.0,424.0,2,61.39,bascik transport
153.0,424.0,113.0,2,30.0,booth's transport (si) ltd
187.0,49.0,424.0,8,1214.37,stl linehaul
132.0,49.0,49.0,5,89.98,cargo plus ltd
132.0,49.0,49.0,5,34.77,cargo plus ltd
183.0,49.0,424.0,2,59.54,bascik transport
22.0,191.0,310.0,8,2400.0,stl linehaul
162.0,49.0,49.0,5,16.3,cargo plus ltd
132.0,49.0,49.0,5,81.65,cargo plus ltd
132.0,187.0,290.0,19,300.0,stl linehaul
162.0,49.0,49.0,5,15.75,cargo plus ltd
132.0,49.0,445.0,8,43.18,stl linehaul
132.0,49.0,49.0,5,84.77,cargo plus ltd
187.0,49.0,424.0,8,111.24,stl linehaul
66.0,453.0,469.0,5,28.8,jets transport ltd
155.0,49.0,49.0,5,16.3,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
93.0,221.0,49.0,8,34.61,stl linehaul
132.0,49.0,445.0,8,48.57,stl linehaul
65.0,424.0,225.0,2,41.63,booth's transport (si) ltd
132.0,49.0,191.0,8,47.16,stl linehaul
132.0,49.0,281.0,20,1100.0,stl linehaul
153.0,424.0,174.0,2,32.39,booth's transport (si) ltd
132.0,49.0,253.0,8,53.43,stl linehaul
139.0,49.0,49.0,5,21.09,cargo plus ltd
132.0,49.0,49.0,8,34.77,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
126.0,424.0,49.0,2,90.2,mainstream nz ltd
162.0,49.0,424.0,8,468.0,stl linehaul
132.0,50.0,49.0,8,35.0,freightplus ltd
132.0,49.0,445.0,8,43.18,stl linehaul
187.0,49.0,453.0,8,75.9,stl linehaul
23.0,49.0,253.0,8,57.63,stl linehaul
65.0,60.0,424.0,2,38.95,booth's transport (si) ltd
132.0,49.0,220.0,8,47.16,stl linehaul
132.0,191.0,501.0,20,25.75,stl linehaul
132.0,49.0,220.0,8,48.57,stl linehaul
132.0,49.0,191.0,8,48.57,stl linehaul
167.0,25.0,281.0,2,29.22,mainstream nz ltd
132.0,49.0,203.0,8,115.76,stl linehaul
153.0,424.0,424.0,5,8.15,booth's transport (si) ltd
132.0,49.0,220.0,8,48.57,stl linehaul
147.0,49.0,1.0,8,34.61,stl linehaul
93.0,49.0,221.0,8,47.44,stl linehaul
132.0,49.0,153.0,8,317.58,stl linehaul
103.0,381.0,424.0,2,32.39,booth's transport (si) ltd
183.0,49.0,424.0,2,65.77,bascik transport
132.0,49.0,49.0,5,23.86,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
132.0,49.0,203.0,8,57.47,stl linehaul
132.0,49.0,49.0,5,82.4,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,21.12,cargo plus ltd
132.0,49.0,453.0,8,174.89,stl linehaul
154.0,49.0,1.0,8,53.37,stl linehaul
154.0,49.0,1.0,8,20.25,freightplus ltd
183.0,49.0,424.0,2,65.77,bascik transport
132.0,49.0,253.0,8,116.57,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,253.0,8,388.56,stl linehaul
93.0,49.0,253.0,8,303.58,stl linehaul
63.0,178.0,234.0,2,54.84,metro urgent
63.0,178.0,234.0,2,86.68,bascik transport
187.0,49.0,424.0,8,203.4,stl linehaul
132.0,49.0,253.0,8,48.57,stl linehaul
132.0,49.0,453.0,8,48.57,stl linehaul
102.0,424.0,234.0,2,36.08,booth's transport (si) ltd
132.0,49.0,49.0,5,27.38,cargo plus ltd
46.0,49.0,461.0,8,403.24,stl linehaul
46.0,49.0,461.0,8,229.4,booth's transport (si) ltd
102.0,424.0,424.0,5,39.74,lk transport store rite logistics
44.0,49.0,328.0,2,58.0,urgent couriers ltd
153.0,424.0,245.0,2,51.78,booth's transport (si) ltd
132.0,49.0,253.0,8,52.46,stl linehaul
132.0,191.0,377.0,20,30.9,stl linehaul
162.0,49.0,424.0,8,446.4,stl linehaul
120.0,424.0,188.0,2,65.0,stl linehaul
120.0,424.0,188.0,2,46.0,jets transport ltd
132.0,49.0,344.0,8,47.16,stl linehaul
132.0,49.0,220.0,8,192.53,stl linehaul
132.0,49.0,203.0,8,47.16,stl linehaul
132.0,49.0,49.0,5,43.03,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
93.0,49.0,223.0,8,224.0,stl linehaul
132.0,49.0,49.0,5,23.47,cargo plus ltd
66.0,453.0,424.0,2,85.88,mainstream nz ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
69.0,49.0,187.0,2,34.61,stl linehaul
153.0,424.0,49.0,2,57.1,bascik transport
132.0,253.0,115.0,2,57.6,jets transport ltd
65.0,424.0,245.0,2,30.0,booth's transport (si) ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,220.0,8,80.82,stl linehaul
63.0,178.0,234.0,2,129.71,bascik transport
179.0,281.0,418.0,2,337.35,mainstream nz ltd
132.0,49.0,310.0,8,111.42,stl linehaul
187.0,49.0,453.0,8,66.41,stl linehaul
120.0,424.0,381.0,2,35.31,booth's transport (si) ltd
132.0,49.0,453.0,8,59.96,stl linehaul
153.0,424.0,233.0,2,30.0,booth's transport (si) ltd
183.0,49.0,1.0,2,59.09,mainstream nz ltd
132.0,49.0,221.0,8,48.57,stl linehaul
187.0,280.0,49.0,2,30.0,booth's transport (si) ltd
187.0,280.0,49.0,2,57.1,bascik transport
132.0,49.0,49.0,5,34.77,cargo plus ltd
111.0,226.0,113.0,2,72.16,booth's transport (si) ltd
132.0,49.0,187.0,8,38.44,stl linehaul
65.0,245.0,424.0,2,33.65,booth's transport (si) ltd
167.0,25.0,88.0,2,367.2,mainstream nz ltd
132.0,49.0,49.0,8,133.65,stl linehaul
132.0,49.0,431.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,20.41,cargo plus ltd
93.0,49.0,49.0,5,16.3,cargo plus ltd
182.0,49.0,352.0,8,177.32,stl linehaul
132.0,49.0,49.0,5,114.62,cargo plus ltd
133.0,49.0,49.0,5,16.3,cargo plus ltd
132.0,191.0,187.0,20,20.6,stl linehaul
103.0,234.0,424.0,2,32.39,booth's transport (si) ltd
132.0,49.0,224.0,8,35.0,stl linehaul
182.0,49.0,281.0,2,35.0,freightplus ltd
132.0,49.0,253.0,8,48.57,stl linehaul
182.0,281.0,49.0,2,600.0,freightplus ltd
132.0,49.0,50.0,16,990.0,freightplus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
182.0,49.0,221.0,2,73.68,mainstream nz ltd
114.0,424.0,49.0,2,65.53,mainstream nz ltd
150.0,49.0,491.0,2,70.28,mainstream nz ltd
134.0,49.0,191.0,8,89.66,stl linehaul
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,58.0,8,59.37,stl linehaul
93.0,49.0,28.0,8,59.3,stl linehaul
183.0,49.0,424.0,2,109.78,bascik transport
132.0,49.0,49.0,5,19.56,cargo plus ltd
103.0,424.0,424.0,5,28.43,combined freightlines
102.0,424.0,434.0,2,50.0,booth's transport (si) ltd
102.0,424.0,481.0,8,45.0,booth's transport (si) ltd
132.0,49.0,49.0,8,39.64,cargo plus ltd
132.0,49.0,153.0,8,752.11,stl linehaul
118.0,424.0,424.0,5,208.04,adept logistics ltd
176.0,49.0,424.0,8,504.0,stl linehaul
132.0,49.0,281.0,20,1133.0,stl linehaul
78.0,445.0,424.0,8,100.0,stl linehaul
113.0,424.0,80.0,2,554.01,booth's transport (si) ltd
131.0,49.0,253.0,8,58.34,stl linehaul
114.0,381.0,49.0,2,66.95,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,281.0,20,1133.0,stl linehaul
20.0,453.0,49.0,2,247.5,vanman
20.0,453.0,49.0,2,370.0,stl linehaul
167.0,25.0,257.0,2,225.85,bascik transport
132.0,49.0,218.0,8,48.57,stl linehaul
176.0,49.0,86.0,2,85.19,bascik transport
46.0,49.0,431.0,8,183.9,stl linehaul
132.0,191.0,49.0,8,154.1,stl linehaul
93.0,49.0,49.0,5,16.3,cargo plus ltd
71.0,424.0,453.0,2,220.61,linfox
132.0,49.0,49.0,5,34.77,cargo plus ltd
93.0,49.0,50.0,2,44.13,mainstream nz ltd
103.0,15.0,424.0,2,57.38,mackenzie transport ltd
120.0,424.0,113.0,2,32.39,booth's transport (si) ltd
71.0,49.0,424.0,2,182.25,bascik transport
123.0,49.0,424.0,8,186.33,stl linehaul
132.0,49.0,49.0,5,68.04,cargo plus ltd
116.0,424.0,424.0,5,26.42,lk transport store rite logistics
112.0,49.0,49.0,2,81.0,freightplus ltd
132.0,49.0,49.0,5,81.28,cargo plus ltd
187.0,49.0,86.0,8,142.2,stl linehaul
187.0,49.0,86.0,8,59.03,booth's transport (si) ltd
132.0,49.0,203.0,8,48.57,stl linehaul
132.0,49.0,49.0,4,200.0,stl linehaul
132.0,49.0,220.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
161.0,381.0,49.0,2,30.0,booth's transport (si) ltd
161.0,381.0,49.0,2,59.54,bascik transport
182.0,49.0,373.0,10,960.0,stl linehaul
167.0,25.0,80.0,2,164.67,mainstream nz ltd
132.0,49.0,203.0,8,126.28,stl linehaul
132.0,191.0,187.0,20,20.0,stl linehaul
132.0,49.0,453.0,8,48.57,stl linehaul
132.0,49.0,49.0,5,18.9,cargo plus ltd
132.0,49.0,191.0,8,47.16,stl linehaul
155.0,49.0,49.0,5,15.75,cargo plus ltd
102.0,424.0,424.0,5,13.4,lk transport store rite logistics
132.0,49.0,50.0,16,1100.0,freightplus ltd
132.0,49.0,453.0,8,48.57,stl linehaul
111.0,178.0,180.0,2,771.55,bascik transport
132.0,49.0,453.0,8,191.94,stl linehaul
132.0,49.0,122.0,8,69.64,stl linehaul
93.0,49.0,49.0,5,16.3,cargo plus ltd
102.0,424.0,86.0,2,32.39,booth's transport (si) ltd
93.0,49.0,479.0,8,2108.63,stl linehaul
162.0,49.0,220.0,8,82.13,stl linehaul
162.0,49.0,424.0,8,169.64,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
153.0,424.0,313.0,2,23.33,combined freightlines
131.0,49.0,79.0,2,88.16,transcon
132.0,49.0,49.0,5,211.25,cargo plus ltd
115.0,424.0,245.0,7,72.1,t&g transport
176.0,49.0,424.0,8,66.74,stl linehaul
132.0,49.0,453.0,8,47.16,stl linehaul
63.0,178.0,234.0,2,99.62,bascik transport
113.0,49.0,253.0,8,188.44,stl linehaul
93.0,49.0,186.0,8,46.5,stl linehaul
147.0,49.0,414.0,8,34.61,stl linehaul
132.0,49.0,221.0,4,3300.0,stl linehaul
132.0,49.0,220.0,8,48.57,stl linehaul
108.0,49.0,49.0,3,290.0,freightplus ltd
132.0,49.0,49.0,5,27.38,cargo plus ltd
176.0,49.0,424.0,8,315.0,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,38.93,cargo plus ltd
170.0,49.0,424.0,2,519.7,bascik transport
24.0,49.0,505.0,8,41.17,stl linehaul
89.0,49.0,220.0,2,56.22,mainstream nz ltd
162.0,49.0,49.0,5,16.3,cargo plus ltd
132.0,49.0,49.0,5,371.95,cargo plus ltd
94.0,49.0,491.0,6,70.0,freightplus ltd
74.0,424.0,291.0,2,451.15,sollys
123.0,49.0,111.0,8,153.0,stl linehaul
123.0,49.0,111.0,8,32.28,booth's transport (si) ltd
132.0,49.0,281.0,8,31.44,stl linehaul
132.0,49.0,310.0,8,100.04,stl linehaul
162.0,49.0,281.0,8,130.38,stl linehaul
132.0,49.0,49.0,5,34.77,cargo plus ltd
132.0,49.0,115.0,8,48.57,stl linehaul
51.0,319.0,49.0,8,60.87,stl linehaul
132.0,49.0,49.0,5,52.16,cargo plus ltd
132.0,49.0,49.0,4,200.0,stl linehaul
132.0,49.0,220.0,8,48.57,stl linehaul
132.0,49.0,153.0,8,150.63,stl linehaul
187.0,49.0,86.0,8,151.2,stl linehaul
132.0,49.0,49.0,5,19.56,cargo plus ltd
95.0,280.0,424.0,2,30.0,booth's transport (si) ltd
72.0,49.0,49.0,5,49.01,freightplus ltd
167.0,25.0,221.0,2,56.12,mainstream nz ltd
132.0,49.0,49.0,5,34.77,cargo plus ltd
183.0,49.0,281.0,2,35.0,freightplus ltd
4.0,270.0,49.0,2,111.77,mainstream nz ltd
132.0,49.0,49.0,5,48.1,cargo plus ltd
115.0,245.0,424.0,7,72.1,t&g transport
167.0,25.0,344.0,2,104.28,mainstream nz ltd
182.0,49.0,281.0,8,35.0,freightplus ltd
132.0,49.0,49.0,5,86.26,cargo plus ltd
170.0,49.0,424.0,6,194.63,bascik transport
97.0,49.0,342.0,2,51.05,pukekohe carriers
153.0,424.0,245.0,2,30.0,booth's transport (si) ltd
132.0,49.0,49.0,5,19.56,cargo plus ltd
132.0,49.0,49.0,5,34.77,cargo plus ltd
132.0,49.0,344.0,8,48.57,stl linehaul
30.0,424.0,49.0,2,59.54,bascik transport
153.0,424.0,49.0,2,78.79,bascik transport
71.0,49.0,424.0,2,68.73,bascik transport
134.0,49.0,319.0,8,178.15,stl linehaul
146.0,49.0,241.0,2,419.67,bascik transport
115.0,245.0,424.0,7,72.1,t&g transport
113.0,49.0,344.0,8,629.54,stl linehaul
51.0,49.0,152.0,2,78.55,mainstream nz ltd
51.0,280.0,424.0,2,419.48,booth's transport (si) ltd
23.0,49.0,281.0,2,38.48,freightplus ltd
132.0,49.0,49.0,3,360.0,freightplus ltd
102.0,424.0,15.0,2,30.0,booth's transport (si) ltd
162.0,49.0,49.0,5,16.3,cargo plus ltd
102.0,424.0,130.0,2,47.5,booth's transport (si) ltd
132.0,49.0,1.0,8,43.18,stl linehaul
111.0,178.0,389.0,2,160.47,bascik transport
29.0,424.0,424.0,4,145.0,hilton haulage ltd partnership
98.0,49.0,253.0,8,143.5,stl linehaul
132.0,49.0,453.0,8,48.57,stl linehaul
68.0,49.0,80.0,8,723.06,stl linehaul
68.0,49.0,80.0,8,574.18,booth's transport (si) ltd
132.0,191.0,164.0,20,27.81,stl linehaul
115.0,424.0,245.0,7,144.2,t&g transport
132.0,49.0,220.0,8,48.57,stl linehaul
181.0,49.0,167.0,8,391.19,stl linehaul
132.0,49.0,281.0,20,1133.0,stl linehaul
132.0,49.0,445.0,8,48.57,stl linehaul
132.0,191.0,164.0,20,27.81,stl linehaul
103.0,245.0,424.0,2,36.08,booth's transport (si) ltd
132.0,49.0,49.0,8,34.77,cargo plus ltd
162.0,49.0,191.0,8,34.61,stl linehaul
63.0,178.0,234.0,2,87.7,bascik transport
51.0,424.0,225.0,2,202.07,booth's transport (si) ltd
132.0,49.0,453.0,8,48.57,stl linehaul
153.0,424.0,113.0,2,30.0,booth's transport (si) ltd
102.0,424.0,434.0,2,36.08,booth's transport (si) ltd
132.0,49.0,115.0,8,47.16,stl linehaul
132.0,49.0,191.0,8,225.78,stl linehaul
93.0,49.0,176.0,2,84.63,mainstream nz ltd
134.0,80.0,178.0,2,147.02,bascik transport
182.0,49.0,253.0,2,145.69,mainstream nz ltd
4.0,424.0,49.0,2,204.57,bascik transport
102.0,424.0,424.0,5,23.81,lk transport store rite logistics
179.0,49.0,281.0,2,49.0,freightplus ltd
102.0,424.0,434.0,2,32.39,booth's transport (si) ltd
66.0,424.0,49.0,2,202.23,mainstream nz ltd
66.0,49.0,424.0,2,186.35,bascik transport
132.0,49.0,153.0,8,47.34,stl linehaul
132.0,49.0,49.0,4,200.0,stl linehaul
132.0,49.0,49.0,5,34.77,cargo plus ltd
183.0,49.0,424.0,2,59.69,bascik transport
181.0,49.0,424.0,2,163.58,bascik transport
132.0,49.0,49.0,5,19.56,cargo plus ltd
68.0,49.0,86.0,2,70.72,bascik transport
